Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
563.00	18.919	7.6855	0.13011	34.288	36.750	76.275	148.41	198.72	539.96	0.19017	undefined	undefined	supercritical
563.00	18.961	7.6880	0.13007	34.282	36.748	76.262	148.40	198.67	540.54	0.18884	undefined	undefined	supercritical
563.00	19.002	7.6904	0.13003	34.276	36.746	76.250	148.39	198.62	541.11	0.18752	undefined	undefined	supercritical
563.00	19.044	7.6928	0.12999	34.269	36.745	76.237	148.38	198.57	541.68	0.18621	undefined	undefined	supercritical
563.00	19.086	7.6953	0.12995	34.263	36.743	76.225	148.37	198.52	542.25	0.18490	undefined	undefined	supercritical
563.00	19.127	7.6977	0.12991	34.257	36.742	76.213	148.36	198.47	542.81	0.18360	undefined	undefined	supercritical
563.00	19.169	7.7001	0.12987	34.251	36.740	76.201	148.35	198.42	543.38	0.18230	undefined	undefined	supercritical
563.00	19.211	7.7025	0.12983	34.245	36.739	76.188	148.34	198.37	543.95	0.18101	undefined	undefined	supercritical
563.00	19.252	7.7049	0.12979	34.239	36.737	76.176	148.34	198.32	544.51	0.17973	undefined	undefined	supercritical
563.00	19.294	7.7073	0.12975	34.233	36.736	76.164	148.33	198.27	545.07	0.17845	undefined	undefined	supercritical
563.00	19.336	7.7097	0.12971	34.226	36.734	76.152	148.32	198.22	545.64	0.17718	undefined	undefined	supercritical
563.00	19.377	7.7121	0.12967	34.220	36.733	76.139	148.31	198.18	546.20	0.17591	undefined	undefined	supercritical
563.00	19.419	7.7145	0.12963	34.214	36.731	76.127	148.30	198.13	546.76	0.17465	undefined	undefined	supercritical
563.00	19.461	7.7169	0.12959	34.208	36.730	76.115	148.29	198.08	547.32	0.17340	undefined	undefined	supercritical
563.00	19.502	7.7193	0.12955	34.202	36.729	76.103	148.28	198.03	547.87	0.17215	undefined	undefined	supercritical
563.00	19.544	7.7216	0.12951	34.196	36.727	76.091	148.27	197.99	548.43	0.17090	undefined	undefined	supercritical
563.00	19.586	7.7240	0.12947	34.190	36.726	76.079	148.26	197.94	548.99	0.16967	undefined	undefined	supercritical
563.00	19.627	7.7263	0.12943	34.184	36.724	76.067	148.25	197.89	549.54	0.16843	undefined	undefined	supercritical
563.00	19.669	7.7287	0.12939	34.178	36.723	76.055	148.25	197.85	550.10	0.16721	undefined	undefined	supercritical
563.00	19.710	7.7311	0.12935	34.172	36.722	76.043	148.24	197.80	550.65	0.16599	undefined	undefined	supercritical
563.00	19.752	7.7334	0.12931	34.166	36.720	76.031	148.23	197.75	551.20	0.16477	undefined	undefined	supercritical
563.00	19.794	7.7357	0.12927	34.160	36.719	76.019	148.22	197.71	551.75	0.16356	undefined	undefined	supercritical
563.00	19.835	7.7381	0.12923	34.154	36.718	76.007	148.21	197.66	552.30	0.16235	undefined	undefined	supercritical
563.00	19.877	7.7404	0.12919	34.148	36.716	75.995	148.20	197.61	552.85	0.16116	undefined	undefined	supercritical
563.00	19.919	7.7427	0.12915	34.142	36.715	75.983	148.19	197.57	553.40	0.15996	undefined	undefined	supercritical
563.00	19.960	7.7450	0.12911	34.136	36.714	75.971	148.19	197.52	553.95	0.15877	undefined	undefined	supercritical
563.00	20.002	7.7474	0.12908	34.131	36.712	75.959	148.18	197.48	554.50	0.15759	undefined	undefined	supercritical
563.00	20.044	7.7497	0.12904	34.125	36.711	75.947	148.17	197.43	555.04	0.15641	undefined	undefined	supercritical
563.00	20.085	7.7520	0.12900	34.119	36.710	75.936	148.16	197.39	555.59	0.15524	undefined	undefined	supercritical
563.00	20.127	7.7543	0.12896	34.113	36.708	75.924	148.15	197.34	556.13	0.15407	undefined	undefined	supercritical
563.00	20.169	7.7566	0.12892	34.107	36.707	75.912	148.14	197.30	556.67	0.15290	undefined	undefined	supercritical
563.00	20.210	7.7588	0.12889	34.101	36.706	75.900	148.13	197.25	557.21	0.15175	undefined	undefined	supercritical
563.00	20.252	7.7611	0.12885	34.095	36.705	75.889	148.13	197.21	557.75	0.15059	undefined	undefined	supercritical
563.00	20.294	7.7634	0.12881	34.090	36.704	75.877	148.12	197.17	558.29	0.14945	undefined	undefined	supercritical
563.00	20.335	7.7657	0.12877	34.084	36.702	75.865	148.11	197.12	558.83	0.14830	undefined	undefined	supercritical
563.00	20.377	7.7680	0.12873	34.078	36.701	75.853	148.10	197.08	559.37	0.14716	undefined	undefined	supercritical
563.00	20.419	7.7702	0.12870	34.072	36.700	75.842	148.09	197.03	559.91	0.14603	undefined	undefined	supercritical
563.00	20.460	7.7725	0.12866	34.066	36.699	75.830	148.09	196.99	560.44	0.14490	undefined	undefined	supercritical
563.00	20.502	7.7747	0.12862	34.061	36.697	75.819	148.08	196.95	560.98	0.14378	undefined	undefined	supercritical
563.00	20.543	7.7770	0.12858	34.055	36.696	75.807	148.07	196.90	561.51	0.14266	undefined	undefined	supercritical
563.00	20.585	7.7792	0.12855	34.049	36.695	75.795	148.06	196.86	562.04	0.14154	undefined	undefined	supercritical
563.00	20.627	7.7815	0.12851	34.043	36.694	75.784	148.05	196.82	562.58	0.14044	undefined	undefined	supercritical
563.00	20.668	7.7837	0.12847	34.038	36.693	75.772	148.05	196.78	563.11	0.13933	undefined	undefined	supercritical
563.00	20.710	7.7860	0.12844	34.032	36.692	75.761	148.04	196.73	563.64	0.13823	undefined	undefined	supercritical
563.00	20.752	7.7882	0.12840	34.026	36.691	75.749	148.03	196.69	564.17	0.13713	undefined	undefined	supercritical
563.00	20.793	7.7904	0.12836	34.020	36.689	75.738	148.02	196.65	564.70	0.13604	undefined	undefined	supercritical
563.00	20.835	7.7926	0.12833	34.015	36.688	75.726	148.01	196.61	565.22	0.13496	undefined	undefined	supercritical
563.00	20.877	7.7948	0.12829	34.009	36.687	75.715	148.01	196.57	565.75	0.13388	undefined	undefined	supercritical
563.00	20.918	7.7970	0.12825	34.003	36.686	75.703	148.00	196.52	566.28	0.13280	undefined	undefined	supercritical
563.00	20.960	7.7993	0.12822	33.998	36.685	75.692	147.99	196.48	566.80	0.13172	undefined	undefined	supercritical
563.00	21.002	7.8015	0.12818	33.992	36.684	75.681	147.98	196.44	567.33	0.13066	undefined	undefined	supercritical
563.00	21.043	7.8037	0.12815	33.986	36.683	75.669	147.98	196.40	567.85	0.12959	undefined	undefined	supercritical
563.00	21.085	7.8058	0.12811	33.981	36.682	75.658	147.97	196.36	568.37	0.12853	undefined	undefined	supercritical
563.00	21.127	7.8080	0.12807	33.975	36.681	75.647	147.96	196.32	568.89	0.12748	undefined	undefined	supercritical
563.00	21.168	7.8102	0.12804	33.969	36.680	75.635	147.95	196.28	569.41	0.12643	undefined	undefined	supercritical
563.00	21.210	7.8124	0.12800	33.964	36.679	75.624	147.95	196.24	569.93	0.12538	undefined	undefined	supercritical
563.00	21.252	7.8146	0.12797	33.958	36.678	75.613	147.94	196.20	570.45	0.12434	undefined	undefined	supercritical
563.00	21.293	7.8167	0.12793	33.953	36.677	75.601	147.93	196.16	570.97	0.12330	undefined	undefined	supercritical
563.00	21.335	7.8189	0.12790	33.947	36.676	75.590	147.92	196.12	571.49	0.12226	undefined	undefined	supercritical
563.00	21.376	7.8211	0.12786	33.942	36.675	75.579	147.92	196.08	572.00	0.12123	undefined	undefined	supercritical
563.00	21.418	7.8232	0.12782	33.936	36.674	75.568	147.91	196.04	572.52	0.12021	undefined	undefined	supercritical
563.00	21.460	7.8254	0.12779	33.930	36.673	75.556	147.90	196.00	573.03	0.11919	undefined	undefined	supercritical
563.00	21.501	7.8275	0.12775	33.925	36.672	75.545	147.89	195.96	573.55	0.11817	undefined	undefined	supercritical
563.00	21.543	7.8297	0.12772	33.919	36.671	75.534	147.89	195.92	574.06	0.11716	undefined	undefined	supercritical
563.00	21.585	7.8318	0.12768	33.914	36.670	75.523	147.88	195.88	574.57	0.11615	undefined	undefined	supercritical
563.00	21.626	7.8340	0.12765	33.908	36.669	75.512	147.87	195.84	575.08	0.11514	undefined	undefined	supercritical
563.00	21.668	7.8361	0.12761	33.903	36.668	75.501	147.86	195.80	575.59	0.11414	undefined	undefined	supercritical
563.00	21.710	7.8382	0.12758	33.897	36.667	75.490	147.86	195.76	576.10	0.11314	undefined	undefined	supercritical
563.00	21.751	7.8403	0.12755	33.892	36.666	75.479	147.85	195.72	576.61	0.11215	undefined	undefined	supercritical
563.00	21.793	7.8425	0.12751	33.886	36.665	75.468	147.84	195.68	577.12	0.11116	undefined	undefined	supercritical
563.00	21.835	7.8446	0.12748	33.881	36.664	75.457	147.84	195.64	577.63	0.11017	undefined	undefined	supercritical
563.00	21.876	7.8467	0.12744	33.876	36.663	75.446	147.83	195.61	578.14	0.10919	undefined	undefined	supercritical
563.00	21.918	7.8488	0.12741	33.870	36.663	75.435	147.82	195.57	578.64	0.10821	undefined	undefined	supercritical
563.00	21.960	7.8509	0.12737	33.865	36.662	75.424	147.82	195.53	579.15	0.10724	undefined	undefined	supercritical
563.00	22.001	7.8530	0.12734	33.859	36.661	75.413	147.81	195.49	579.65	0.10627	undefined	undefined	supercritical
563.00	22.043	7.8551	0.12731	33.854	36.660	75.402	147.80	195.45	580.15	0.10530	undefined	undefined	supercritical
563.00	22.085	7.8572	0.12727	33.848	36.659	75.391	147.79	195.42	580.66	0.10434	undefined	undefined	supercritical
563.00	22.126	7.8593	0.12724	33.843	36.658	75.380	147.79	195.38	581.16	0.10338	undefined	undefined	supercritical
563.00	22.168	7.8614	0.12720	33.838	36.657	75.369	147.78	195.34	581.66	0.10243	undefined	undefined	supercritical
563.00	22.209	7.8635	0.12717	33.832	36.657	75.358	147.77	195.30	582.16	0.10147	undefined	undefined	supercritical
563.00	22.251	7.8655	0.12714	33.827	36.656	75.347	147.77	195.27	582.66	0.10053	undefined	undefined	supercritical
563.00	22.293	7.8676	0.12710	33.821	36.655	75.336	147.76	195.23	583.16	0.099583	undefined	undefined	supercritical
563.00	22.334	7.8697	0.12707	33.816	36.654	75.325	147.75	195.19	583.65	0.098642	undefined	undefined	supercritical
563.00	22.376	7.8717	0.12704	33.811	36.653	75.315	147.75	195.15	584.15	0.097705	undefined	undefined	supercritical
563.00	22.418	7.8738	0.12700	33.805	36.653	75.304	147.74	195.12	584.65	0.096771	undefined	undefined	supercritical
563.00	22.459	7.8759	0.12697	33.800	36.652	75.293	147.73	195.08	585.14	0.095841	undefined	undefined	supercritical
563.00	22.501	7.8779	0.12694	33.795	36.651	75.282	147.73	195.04	585.64	0.094914	undefined	undefined	supercritical
563.00	22.543	7.8800	0.12690	33.790	36.650	75.272	147.72	195.01	586.13	0.093991	undefined	undefined	supercritical
563.00	22.584	7.8820	0.12687	33.784	36.650	75.261	147.71	194.97	586.63	0.093072	undefined	undefined	supercritical
563.00	22.626	7.8841	0.12684	33.779	36.649	75.250	147.71	194.94	587.12	0.092156	undefined	undefined	supercritical
563.00	22.668	7.8861	0.12681	33.774	36.648	75.239	147.70	194.90	587.61	0.091243	undefined	undefined	supercritical
563.00	22.709	7.8881	0.12677	33.768	36.647	75.229	147.69	194.86	588.10	0.090334	undefined	undefined	supercritical
563.00	22.751	7.8902	0.12674	33.763	36.647	75.218	147.69	194.83	588.59	0.089428	undefined	undefined	supercritical
563.00	22.793	7.8922	0.12671	33.758	36.646	75.207	147.68	194.79	589.08	0.088526	undefined	undefined	supercritical
563.00	22.834	7.8942	0.12667	33.753	36.645	75.197	147.68	194.76	589.57	0.087627	undefined	undefined	supercritical
563.00	22.876	7.8962	0.12664	33.747	36.644	75.186	147.67	194.72	590.06	0.086731	undefined	undefined	supercritical
563.00	22.918	7.8983	0.12661	33.742	36.644	75.175	147.66	194.69	590.54	0.085838	undefined	undefined	supercritical
563.00	22.959	7.9003	0.12658	33.737	36.643	75.165	147.66	194.65	591.03	0.084949	undefined	undefined	supercritical
563.00	23.001	7.9023	0.12655	33.732	36.642	75.154	147.65	194.62	591.52	0.084064	undefined	undefined	supercritical
563.00	23.042	7.9043	0.12651	33.726	36.642	75.144	147.64	194.58	592.00	0.083181	undefined	undefined	supercritical
563.00	23.084	7.9063	0.12648	33.721	36.641	75.133	147.64	194.55	592.49	0.082302	undefined	undefined	supercritical
563.00	23.126	7.9083	0.12645	33.716	36.640	75.123	147.63	194.51	592.97	0.081425	undefined	undefined	supercritical
563.00	23.167	7.9103	0.12642	33.711	36.640	75.112	147.63	194.48	593.45	0.080553	undefined	undefined	supercritical
563.00	23.209	7.9123	0.12639	33.706	36.639	75.102	147.62	194.44	593.94	0.079683	undefined	undefined	supercritical
563.00	23.251	7.9143	0.12635	33.701	36.638	75.091	147.61	194.41	594.42	0.078816	undefined	undefined	supercritical
563.00	23.292	7.9163	0.12632	33.695	36.638	75.081	147.61	194.37	594.90	0.077953	undefined	undefined	supercritical
563.00	23.334	7.9182	0.12629	33.690	36.637	75.070	147.60	194.34	595.38	0.077093	undefined	undefined	supercritical
563.00	23.376	7.9202	0.12626	33.685	36.636	75.060	147.59	194.31	595.86	0.076235	undefined	undefined	supercritical
563.00	23.417	7.9222	0.12623	33.680	36.636	75.049	147.59	194.27	596.34	0.075381	undefined	undefined	supercritical
563.00	23.459	7.9242	0.12620	33.675	36.635	75.039	147.58	194.24	596.81	0.074530	undefined	undefined	supercritical
563.00	23.501	7.9261	0.12616	33.670	36.635	75.029	147.58	194.20	597.29	0.073682	undefined	undefined	supercritical
563.00	23.542	7.9281	0.12613	33.665	36.634	75.018	147.57	194.17	597.77	0.072837	undefined	undefined	supercritical
563.00	23.584	7.9301	0.12610	33.659	36.633	75.008	147.56	194.14	598.24	0.071995	undefined	undefined	supercritical
563.00	23.626	7.9320	0.12607	33.654	36.633	74.997	147.56	194.10	598.72	0.071157	undefined	undefined	supercritical
563.00	23.667	7.9340	0.12604	33.649	36.632	74.987	147.55	194.07	599.19	0.070321	undefined	undefined	supercritical
563.00	23.709	7.9359	0.12601	33.644	36.632	74.977	147.55	194.04	599.67	0.069488	undefined	undefined	supercritical
563.00	23.751	7.9379	0.12598	33.639	36.631	74.966	147.54	194.00	600.14	0.068658	undefined	undefined	supercritical
563.00	23.792	7.9398	0.12595	33.634	36.631	74.956	147.54	193.97	600.61	0.067831	undefined	undefined	supercritical
563.00	23.834	7.9418	0.12592	33.629	36.630	74.946	147.53	193.94	601.09	0.067007	undefined	undefined	supercritical
563.00	23.875	7.9437	0.12589	33.624	36.630	74.936	147.52	193.90	601.56	0.066185	undefined	undefined	supercritical
563.00	23.917	7.9456	0.12586	33.619	36.629	74.925	147.52	193.87	602.03	0.065367	undefined	undefined	supercritical
563.00	23.959	7.9476	0.12582	33.614	36.629	74.915	147.51	193.84	602.50	0.064552	undefined	undefined	supercritical
563.00	24.000	7.9495	0.12579	33.609	36.628	74.905	147.51	193.81	602.97	0.063739	undefined	undefined	supercritical
563.00	24.042	7.9514	0.12576	33.604	36.627	74.895	147.50	193.77	603.43	0.062929	undefined	undefined	supercritical
563.00	24.084	7.9533	0.12573	33.599	36.627	74.884	147.49	193.74	603.90	0.062122	undefined	undefined	supercritical
563.00	24.125	7.9553	0.12570	33.594	36.626	74.874	147.49	193.71	604.37	0.061318	undefined	undefined	supercritical
563.00	24.167	7.9572	0.12567	33.589	36.626	74.864	147.48	193.68	604.84	0.060517	undefined	undefined	supercritical
563.00	24.209	7.9591	0.12564	33.584	36.626	74.854	147.48	193.64	605.30	0.059718	undefined	undefined	supercritical
563.00	24.250	7.9610	0.12561	33.579	36.625	74.844	147.47	193.61	605.77	0.058922	undefined	undefined	supercritical
563.00	24.292	7.9629	0.12558	33.574	36.625	74.834	147.47	193.58	606.23	0.058129	undefined	undefined	supercritical
563.00	24.334	7.9648	0.12555	33.569	36.624	74.824	147.46	193.55	606.70	0.057339	undefined	undefined	supercritical
563.00	24.375	7.9667	0.12552	33.564	36.624	74.813	147.46	193.52	607.16	0.056551	undefined	undefined	supercritical
563.00	24.417	7.9686	0.12549	33.559	36.623	74.803	147.45	193.49	607.62	0.055766	undefined	undefined	supercritical
563.00	24.459	7.9705	0.12546	33.554	36.623	74.793	147.44	193.45	608.08	0.054984	undefined	undefined	supercritical
563.00	24.500	7.9724	0.12543	33.549	36.622	74.783	147.44	193.42	608.54	0.054205	undefined	undefined	supercritical
563.00	24.542	7.9743	0.12540	33.544	36.622	74.773	147.43	193.39	609.01	0.053428	undefined	undefined	supercritical
563.00	24.584	7.9762	0.12537	33.539	36.621	74.763	147.43	193.36	609.47	0.052654	undefined	undefined	supercritical
563.00	24.625	7.9780	0.12534	33.534	36.621	74.753	147.42	193.33	609.93	0.051882	undefined	undefined	supercritical
563.00	24.667	7.9799	0.12531	33.529	36.621	74.743	147.42	193.30	610.38	0.051113	undefined	undefined	supercritical
563.00	24.708	7.9818	0.12528	33.525	36.620	74.733	147.41	193.27	610.84	0.050346	undefined	undefined	supercritical
563.00	24.750	7.9837	0.12526	33.520	36.620	74.723	147.41	193.24	611.30	0.049583	undefined	undefined	supercritical
563.00	24.792	7.9855	0.12523	33.515	36.619	74.713	147.40	193.21	611.76	0.048821	undefined	undefined	supercritical
563.00	24.833	7.9874	0.12520	33.510	36.619	74.703	147.40	193.18	612.21	0.048063	undefined	undefined	supercritical
563.00	24.875	7.9893	0.12517	33.505	36.619	74.693	147.39	193.14	612.67	0.047306	undefined	undefined	supercritical
563.00	24.917	7.9911	0.12514	33.500	36.618	74.683	147.39	193.11	613.12	0.046553	undefined	undefined	supercritical
563.00	24.958	7.9930	0.12511	33.495	36.618	74.673	147.38	193.08	613.58	0.045802	undefined	undefined	supercritical
563.00	25.000	7.9948	0.12508	33.490	36.618	74.664	147.38	193.05	614.03	0.045053	undefined	undefined	supercritical
