Temperature (K)	Pressure (MPa)	Density (mol/l)	Volume (l/mol)	Internal Energy (kJ/mol)	Enthalpy (kJ/mol)	Entropy (J/mol*K)	Cv (J/mol*K)	Cp (J/mol*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (uPa*s)	Therm. Cond. (W/m*K)	Phase
507.60	15.069	5.5914	0.17885	37.770	40.465	90.218	221.44	268.41	530.60	0.060943	88.622	0.092379	liquid
507.60	15.102	5.5930	0.17879	37.764	40.464	90.205	221.44	268.38	531.14	0.059864	88.688	0.092409	liquid
507.60	15.136	5.5947	0.17874	37.758	40.464	90.192	221.44	268.34	531.68	0.058790	88.754	0.092439	liquid
507.60	15.169	5.5963	0.17869	37.753	40.463	90.179	221.44	268.30	532.22	0.057721	88.819	0.092469	liquid
507.60	15.202	5.5980	0.17864	37.747	40.463	90.167	221.43	268.26	532.76	0.056657	88.885	0.092499	liquid
507.60	15.236	5.5996	0.17858	37.741	40.462	90.154	221.43	268.23	533.29	0.055599	88.951	0.092528	liquid
507.60	15.269	5.6013	0.17853	37.736	40.462	90.141	221.43	268.19	533.83	0.054545	89.016	0.092558	liquid
507.60	15.302	5.6029	0.17848	37.730	40.461	90.128	221.43	268.15	534.36	0.053495	89.081	0.092588	liquid
507.60	15.336	5.6046	0.17843	37.724	40.461	90.116	221.43	268.12	534.90	0.052451	89.146	0.092617	liquid
507.60	15.369	5.6062	0.17837	37.719	40.460	90.103	221.43	268.08	535.43	0.051412	89.212	0.092647	liquid
507.60	15.402	5.6078	0.17832	37.713	40.460	90.091	221.43	268.05	535.96	0.050377	89.277	0.092676	liquid
507.60	15.436	5.6095	0.17827	37.708	40.459	90.078	221.43	268.01	536.49	0.049347	89.341	0.092706	liquid
507.60	15.469	5.6111	0.17822	37.702	40.459	90.065	221.43	267.97	537.02	0.048321	89.406	0.092735	liquid
507.60	15.502	5.6127	0.17817	37.696	40.458	90.053	221.43	267.94	537.55	0.047301	89.471	0.092765	liquid
507.60	15.536	5.6143	0.17812	37.691	40.458	90.040	221.42	267.90	538.08	0.046285	89.536	0.092794	liquid
507.60	15.569	5.6159	0.17807	37.685	40.458	90.028	221.42	267.87	538.60	0.045273	89.600	0.092823	liquid
507.60	15.602	5.6175	0.17801	37.680	40.457	90.015	221.42	267.83	539.13	0.044266	89.665	0.092853	liquid
507.60	15.636	5.6191	0.17796	37.674	40.457	90.003	221.42	267.80	539.66	0.043264	89.729	0.092882	liquid
507.60	15.669	5.6207	0.17791	37.669	40.456	89.991	221.42	267.76	540.18	0.042266	89.794	0.092911	liquid
507.60	15.702	5.6223	0.17786	37.663	40.456	89.978	221.42	267.73	540.70	0.041272	89.858	0.092940	liquid
507.60	15.735	5.6239	0.17781	37.658	40.456	89.966	221.42	267.69	541.23	0.040283	89.922	0.092969	liquid
507.60	15.769	5.6255	0.17776	37.652	40.455	89.953	221.42	267.66	541.75	0.039299	89.986	0.092998	liquid
507.60	15.802	5.6271	0.17771	37.647	40.455	89.941	221.42	267.63	542.27	0.038318	90.050	0.093027	liquid
507.60	15.835	5.6287	0.17766	37.641	40.455	89.929	221.42	267.59	542.79	0.037342	90.114	0.093056	liquid
507.60	15.869	5.6303	0.17761	37.636	40.454	89.916	221.42	267.56	543.31	0.036371	90.178	0.093085	liquid
507.60	15.902	5.6319	0.17756	37.630	40.454	89.904	221.42	267.52	543.83	0.035403	90.242	0.093114	liquid
507.60	15.935	5.6335	0.17751	37.625	40.454	89.892	221.42	267.49	544.35	0.034440	90.306	0.093143	liquid
507.60	15.969	5.6350	0.17746	37.620	40.453	89.880	221.41	267.46	544.87	0.033481	90.369	0.093172	liquid
507.60	16.002	5.6366	0.17741	37.614	40.453	89.867	221.41	267.42	545.38	0.032527	90.433	0.093201	liquid
507.60	16.035	5.6382	0.17736	37.609	40.453	89.855	221.41	267.39	545.90	0.031576	90.496	0.093230	liquid
507.60	16.069	5.6397	0.17731	37.603	40.453	89.843	221.41	267.36	546.41	0.030630	90.559	0.093258	liquid
507.60	16.102	5.6413	0.17726	37.598	40.452	89.831	221.41	267.32	546.93	0.029688	90.623	0.093287	liquid
507.60	16.135	5.6429	0.17722	37.593	40.452	89.819	221.41	267.29	547.44	0.028749	90.686	0.093316	liquid
507.60	16.169	5.6444	0.17717	37.587	40.452	89.807	221.41	267.26	547.95	0.027815	90.749	0.093344	liquid
507.60	16.202	5.6460	0.17712	37.582	40.452	89.794	221.41	267.23	548.47	0.026885	90.812	0.093373	liquid
507.60	16.235	5.6475	0.17707	37.577	40.451	89.782	221.41	267.19	548.98	0.025959	90.875	0.093401	liquid
507.60	16.269	5.6491	0.17702	37.571	40.451	89.770	221.41	267.16	549.49	0.025037	90.938	0.093430	liquid
507.60	16.302	5.6506	0.17697	37.566	40.451	89.758	221.41	267.13	550.00	0.024119	91.001	0.093458	liquid
507.60	16.335	5.6522	0.17692	37.561	40.451	89.746	221.41	267.10	550.51	0.023204	91.064	0.093487	liquid
507.60	16.368	5.6537	0.17688	37.555	40.450	89.734	221.41	267.06	551.01	0.022294	91.126	0.093515	liquid
507.60	16.402	5.6552	0.17683	37.550	40.450	89.722	221.41	267.03	551.52	0.021387	91.189	0.093544	liquid
507.60	16.435	5.6568	0.17678	37.545	40.450	89.710	221.40	267.00	552.03	0.020485	91.251	0.093572	liquid
507.60	16.468	5.6583	0.17673	37.539	40.450	89.698	221.40	266.97	552.53	0.019586	91.314	0.093600	liquid
507.60	16.502	5.6598	0.17668	37.534	40.450	89.686	221.40	266.94	553.04	0.018691	91.376	0.093629	liquid
507.60	16.535	5.6613	0.17664	37.529	40.450	89.674	221.40	266.91	553.54	0.017799	91.438	0.093657	liquid
507.60	16.568	5.6629	0.17659	37.524	40.449	89.663	221.40	266.87	554.05	0.016912	91.501	0.093685	liquid
507.60	16.602	5.6644	0.17654	37.518	40.449	89.651	221.40	266.84	554.55	0.016028	91.563	0.093713	liquid
507.60	16.635	5.6659	0.17650	37.513	40.449	89.639	221.40	266.81	555.05	0.015148	91.625	0.093741	liquid
507.60	16.668	5.6674	0.17645	37.508	40.449	89.627	221.40	266.78	555.55	0.014271	91.687	0.093769	liquid
507.60	16.702	5.6689	0.17640	37.503	40.449	89.615	221.40	266.75	556.05	0.013399	91.749	0.093797	liquid
507.60	16.735	5.6704	0.17635	37.497	40.449	89.603	221.40	266.72	556.55	0.012529	91.811	0.093825	liquid
507.60	16.768	5.6719	0.17631	37.492	40.449	89.592	221.40	266.69	557.05	0.011664	91.872	0.093853	liquid
507.60	16.802	5.6734	0.17626	37.487	40.449	89.580	221.40	266.66	557.55	0.010802	91.934	0.093881	liquid
507.60	16.835	5.6749	0.17621	37.482	40.448	89.568	221.40	266.63	558.05	0.0099432	91.996	0.093909	liquid
507.60	16.868	5.6764	0.17617	37.477	40.448	89.556	221.40	266.60	558.54	0.0090883	92.057	0.093937	liquid
507.60	16.902	5.6779	0.17612	37.472	40.448	89.545	221.40	266.57	559.04	0.0082369	92.119	0.093965	liquid
507.60	16.935	5.6794	0.17608	37.466	40.448	89.533	221.40	266.54	559.53	0.0073889	92.180	0.093993	liquid
507.60	16.968	5.6809	0.17603	37.461	40.448	89.521	221.40	266.51	560.03	0.0065444	92.242	0.094021	liquid
507.60	17.002	5.6823	0.17598	37.456	40.448	89.510	221.40	266.48	560.52	0.0057034	92.303	0.094049	liquid
507.60	17.035	5.6838	0.17594	37.451	40.448	89.498	221.39	266.45	561.02	0.0048657	92.364	0.094076	liquid
507.60	17.068	5.6853	0.17589	37.446	40.448	89.486	221.39	266.42	561.51	0.0040315	92.425	0.094104	liquid
507.60	17.101	5.6868	0.17585	37.441	40.448	89.475	221.39	266.39	562.00	0.0032006	92.486	0.094132	liquid
507.60	17.135	5.6882	0.17580	37.436	40.448	89.463	221.39	266.36	562.49	0.0023731	92.547	0.094159	liquid
507.60	17.168	5.6897	0.17576	37.431	40.448	89.452	221.39	266.33	562.98	0.0015490	92.608	0.094187	liquid
507.60	17.201	5.6912	0.17571	37.425	40.448	89.440	221.39	266.30	563.47	0.00072813	92.669	0.094214	liquid
507.60	17.235	5.6926	0.17567	37.420	40.448	89.428	221.39	266.27	563.96	-8.9420e-05	92.730	0.094242	liquid
507.60	17.268	5.6941	0.17562	37.415	40.448	89.417	221.39	266.25	564.45	-0.00090370	92.790	0.094270	liquid
507.60	17.301	5.6956	0.17558	37.410	40.448	89.405	221.39	266.22	564.94	-0.0017147	92.851	0.094297	liquid
507.60	17.335	5.6970	0.17553	37.405	40.448	89.394	221.39	266.19	565.42	-0.0025225	92.912	0.094324	liquid
507.60	17.368	5.6985	0.17549	37.400	40.448	89.382	221.39	266.16	565.91	-0.0033271	92.972	0.094352	liquid
507.60	17.401	5.6999	0.17544	37.395	40.448	89.371	221.39	266.13	566.39	-0.0041285	93.033	0.094379	liquid
507.60	17.435	5.7014	0.17540	37.390	40.448	89.360	221.39	266.10	566.88	-0.0049267	93.093	0.094407	liquid
507.60	17.468	5.7028	0.17535	37.385	40.448	89.348	221.39	266.07	567.36	-0.0057218	93.153	0.094434	liquid
507.60	17.501	5.7043	0.17531	37.380	40.448	89.337	221.39	266.05	567.85	-0.0065137	93.213	0.094461	liquid
507.60	17.535	5.7057	0.17526	37.375	40.448	89.325	221.39	266.02	568.33	-0.0073025	93.274	0.094488	liquid
507.60	17.568	5.7071	0.17522	37.370	40.448	89.314	221.39	265.99	568.81	-0.0080882	93.334	0.094516	liquid
507.60	17.601	5.7086	0.17518	37.365	40.448	89.303	221.39	265.96	569.29	-0.0088708	93.394	0.094543	liquid
507.60	17.635	5.7100	0.17513	37.360	40.448	89.291	221.39	265.93	569.77	-0.0096504	93.454	0.094570	liquid
507.60	17.668	5.7114	0.17509	37.355	40.449	89.280	221.39	265.91	570.25	-0.010427	93.514	0.094597	liquid
507.60	17.701	5.7129	0.17504	37.350	40.449	89.269	221.39	265.88	570.73	-0.011200	93.573	0.094624	liquid
507.60	17.734	5.7143	0.17500	37.345	40.449	89.257	221.39	265.85	571.21	-0.011971	93.633	0.094651	liquid
507.60	17.768	5.7157	0.17496	37.340	40.449	89.246	221.39	265.82	571.69	-0.012738	93.693	0.094678	liquid
507.60	17.801	5.7171	0.17491	37.335	40.449	89.235	221.39	265.80	572.17	-0.013503	93.752	0.094706	liquid
507.60	17.834	5.7185	0.17487	37.330	40.449	89.224	221.39	265.77	572.65	-0.014265	93.812	0.094733	liquid
507.60	17.868	5.7199	0.17483	37.325	40.449	89.212	221.38	265.74	573.12	-0.015023	93.872	0.094759	liquid
507.60	17.901	5.7214	0.17478	37.321	40.449	89.201	221.38	265.72	573.60	-0.015779	93.931	0.094786	liquid
507.60	17.934	5.7228	0.17474	37.316	40.450	89.190	221.38	265.69	574.07	-0.016532	93.990	0.094813	liquid
507.60	17.968	5.7242	0.17470	37.311	40.450	89.179	221.38	265.66	574.55	-0.017282	94.050	0.094840	liquid
507.60	18.001	5.7256	0.17465	37.306	40.450	89.168	221.38	265.64	575.02	-0.018029	94.109	0.094867	liquid
507.60	18.034	5.7270	0.17461	37.301	40.450	89.157	221.38	265.61	575.49	-0.018773	94.168	0.094894	liquid
507.60	18.068	5.7284	0.17457	37.296	40.450	89.145	221.38	265.58	575.97	-0.019515	94.227	0.094921	liquid
507.60	18.101	5.7298	0.17453	37.291	40.450	89.134	221.38	265.56	576.44	-0.020253	94.286	0.094947	liquid
507.60	18.134	5.7312	0.17448	37.286	40.450	89.123	221.38	265.53	576.91	-0.020989	94.345	0.094974	liquid
507.60	18.168	5.7326	0.17444	37.281	40.451	89.112	221.38	265.50	577.38	-0.021722	94.404	0.095001	liquid
507.60	18.201	5.7340	0.17440	37.277	40.451	89.101	221.38	265.48	577.85	-0.022452	94.463	0.095028	liquid
507.60	18.234	5.7353	0.17436	37.272	40.451	89.090	221.38	265.45	578.32	-0.023180	94.522	0.095054	liquid
507.60	18.268	5.7367	0.17432	37.267	40.451	89.079	221.38	265.43	578.79	-0.023905	94.581	0.095081	liquid
507.60	18.301	5.7381	0.17427	37.262	40.452	89.068	221.38	265.40	579.26	-0.024627	94.639	0.095107	liquid
507.60	18.334	5.7395	0.17423	37.257	40.452	89.057	221.38	265.37	579.72	-0.025346	94.698	0.095134	liquid
507.60	18.367	5.7409	0.17419	37.253	40.452	89.046	221.38	265.35	580.19	-0.026063	94.756	0.095161	liquid
507.60	18.401	5.7422	0.17415	37.248	40.452	89.035	221.38	265.32	580.66	-0.026777	94.815	0.095187	liquid
507.60	18.434	5.7436	0.17411	37.243	40.452	89.024	221.38	265.30	581.12	-0.027488	94.873	0.095214	liquid
507.60	18.467	5.7450	0.17406	37.238	40.453	89.013	221.38	265.27	581.59	-0.028197	94.932	0.095240	liquid
507.60	18.501	5.7464	0.17402	37.233	40.453	89.002	221.38	265.25	582.05	-0.028903	94.990	0.095266	liquid
507.60	18.534	5.7477	0.17398	37.229	40.453	88.991	221.38	265.22	582.52	-0.029606	95.048	0.095293	liquid
507.60	18.567	5.7491	0.17394	37.224	40.453	88.980	221.38	265.20	582.98	-0.030307	95.107	0.095319	liquid
507.60	18.601	5.7504	0.17390	37.219	40.454	88.970	221.38	265.17	583.44	-0.031006	95.165	0.095346	liquid
507.60	18.634	5.7518	0.17386	37.214	40.454	88.959	221.38	265.15	583.90	-0.031701	95.223	0.095372	liquid
507.60	18.667	5.7532	0.17382	37.210	40.454	88.948	221.38	265.12	584.37	-0.032395	95.281	0.095398	liquid
507.60	18.701	5.7545	0.17378	37.205	40.455	88.937	221.38	265.10	584.83	-0.033085	95.339	0.095424	liquid
507.60	18.734	5.7559	0.17374	37.200	40.455	88.926	221.38	265.07	585.29	-0.033773	95.397	0.095451	liquid
507.60	18.767	5.7572	0.17369	37.195	40.455	88.915	221.38	265.05	585.75	-0.034459	95.455	0.095477	liquid
507.60	18.801	5.7586	0.17365	37.191	40.455	88.905	221.38	265.02	586.21	-0.035142	95.512	0.095503	liquid
507.60	18.834	5.7599	0.17361	37.186	40.456	88.894	221.38	265.00	586.66	-0.035823	95.570	0.095529	liquid
507.60	18.867	5.7613	0.17357	37.181	40.456	88.883	221.38	264.97	587.12	-0.036501	95.628	0.095555	liquid
507.60	18.901	5.7626	0.17353	37.177	40.456	88.872	221.38	264.95	587.58	-0.037177	95.685	0.095582	liquid
507.60	18.934	5.7639	0.17349	37.172	40.457	88.862	221.38	264.93	588.04	-0.037850	95.743	0.095608	liquid
507.60	18.967	5.7653	0.17345	37.167	40.457	88.851	221.38	264.90	588.49	-0.038521	95.800	0.095634	liquid
507.60	19.001	5.7666	0.17341	37.163	40.457	88.840	221.38	264.88	588.95	-0.039189	95.858	0.095660	liquid
507.60	19.034	5.7679	0.17337	37.158	40.458	88.829	221.38	264.85	589.40	-0.039855	95.915	0.095686	liquid
507.60	19.067	5.7693	0.17333	37.153	40.458	88.819	221.38	264.83	589.86	-0.040519	95.973	0.095712	liquid
507.60	19.100	5.7706	0.17329	37.149	40.459	88.808	221.38	264.81	590.31	-0.041180	96.030	0.095738	liquid
507.60	19.134	5.7719	0.17325	37.144	40.459	88.797	221.38	264.78	590.76	-0.041839	96.087	0.095764	liquid
507.60	19.167	5.7733	0.17321	37.139	40.459	88.787	221.38	264.76	591.22	-0.042496	96.144	0.095790	liquid
507.60	19.200	5.7746	0.17317	37.135	40.460	88.776	221.38	264.74	591.67	-0.043150	96.201	0.095815	liquid
507.60	19.234	5.7759	0.17313	37.130	40.460	88.766	221.38	264.71	592.12	-0.043802	96.258	0.095841	liquid
507.60	19.267	5.7772	0.17309	37.125	40.460	88.755	221.38	264.69	592.57	-0.044452	96.315	0.095867	liquid
507.60	19.300	5.7785	0.17305	37.121	40.461	88.744	221.38	264.67	593.02	-0.045099	96.372	0.095893	liquid
507.60	19.334	5.7798	0.17302	37.116	40.461	88.734	221.38	264.64	593.47	-0.045744	96.429	0.095919	liquid
507.60	19.367	5.7811	0.17298	37.112	40.462	88.723	221.38	264.62	593.92	-0.046387	96.486	0.095944	liquid
507.60	19.400	5.7825	0.17294	37.107	40.462	88.713	221.38	264.60	594.37	-0.047028	96.543	0.095970	liquid
507.60	19.434	5.7838	0.17290	37.102	40.462	88.702	221.38	264.57	594.82	-0.047666	96.599	0.095996	liquid
507.60	19.467	5.7851	0.17286	37.098	40.463	88.692	221.38	264.55	595.27	-0.048302	96.656	0.096022	liquid
507.60	19.500	5.7864	0.17282	37.093	40.463	88.681	221.38	264.53	595.71	-0.048936	96.713	0.096047	liquid
507.60	19.534	5.7877	0.17278	37.089	40.464	88.671	221.38	264.50	596.16	-0.049567	96.769	0.096073	liquid
507.60	19.567	5.7890	0.17274	37.084	40.464	88.660	221.38	264.48	596.61	-0.050197	96.826	0.096098	liquid
507.60	19.600	5.7903	0.17270	37.080	40.465	88.650	221.38	264.46	597.05	-0.050824	96.882	0.096124	liquid
507.60	19.634	5.7916	0.17266	37.075	40.465	88.639	221.38	264.44	597.50	-0.051449	96.938	0.096150	liquid
507.60	19.667	5.7929	0.17263	37.070	40.466	88.629	221.38	264.41	597.94	-0.052072	96.995	0.096175	liquid
507.60	19.700	5.7941	0.17259	37.066	40.466	88.618	221.38	264.39	598.39	-0.052693	97.051	0.096201	liquid
507.60	19.733	5.7954	0.17255	37.061	40.466	88.608	221.38	264.37	598.83	-0.053311	97.107	0.096226	liquid
507.60	19.767	5.7967	0.17251	37.057	40.467	88.598	221.38	264.35	599.27	-0.053928	97.163	0.096252	liquid
507.60	19.800	5.7980	0.17247	37.052	40.467	88.587	221.38	264.32	599.71	-0.054542	97.220	0.096277	liquid
507.60	19.833	5.7993	0.17243	37.048	40.468	88.577	221.38	264.30	600.16	-0.055154	97.276	0.096303	liquid
507.60	19.867	5.8006	0.17240	37.043	40.468	88.567	221.38	264.28	600.60	-0.055765	97.332	0.096328	liquid
507.60	19.900	5.8018	0.17236	37.039	40.469	88.556	221.38	264.26	601.04	-0.056373	97.388	0.096353	liquid
507.60	19.933	5.8031	0.17232	37.034	40.469	88.546	221.38	264.24	601.48	-0.056979	97.444	0.096379	liquid
507.60	19.967	5.8044	0.17228	37.030	40.470	88.536	221.38	264.21	601.92	-0.057583	97.499	0.096404	liquid
507.60	20.000	5.8057	0.17225	37.025	40.470	88.525	221.38	264.19	602.36	-0.058185	97.555	0.096429	liquid
